,Fecha,Sigla Empresa,Nombre Empresa,Trafico,Origen,Destino,Pasajeros,TipoVuelo,CargaKg,CorreoKg,Ciudad Origen,Ciudad Destino,Pais Origen,Pais Destino,Apto_Origen,Apto_Destino
78871,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,AKL,3.0,R,0.0,0.0,BOGOTA,AUCKLAND,COLOMBIA,NUEVA ZELANDA,BOGOTA - ELDORADO,AUCKLAND
78872,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,AMS,310.0,R,5015.0,0.0,BOGOTA,AMSTERDAM,COLOMBIA,HOLANDA,BOGOTA - ELDORADO,SCHIPHOL
78873,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,ARN,54.0,R,0.0,0.0,BOGOTA,ESTOCOLMO,COLOMBIA,SUECIA,BOGOTA - ELDORADO,ARLAND
78874,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,ATH,4.0,R,0.0,0.0,BOGOTA,ATENAS,COLOMBIA,GRECIA,BOGOTA - ELDORADO,ELEFTHERIC
78875,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,BCN,125.0,R,0.0,0.0,BOGOTA,BARCELONA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARCELONA
78876,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,BOM,3.0,R,0.0,0.0,BOGOTA,MUMBAI,COLOMBIA,INDIA,BOGOTA - ELDORADO,MUMBAI
78877,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,BRU,212.0,R,0.0,0.0,BOGOTA,BRUSELAS,COLOMBIA,BELGICA,BOGOTA - ELDORADO,BRUXELLES
78878,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,BUE,5.0,R,0.0,0.0,BOGOTA,BUENOS AIRES,COLOMBIA,ARGENTINA,BOGOTA - ELDORADO,MINISTRO PISTARINI
78879,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,BZN,4.0,R,0.0,0.0,BOGOTA,"BOZE,AM",COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GALLATIN
78880,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,CDG,378.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
78881,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,CUN,6.0,R,0.0,0.0,BOGOTA,CANCUN,COLOMBIA,MEXICO,BOGOTA - ELDORADO,CANCUN INTL
78882,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,CUU,2.0,R,0.0,0.0,BOGOTA,CHIHUAHUA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,CHIHUAHUA INTL
78883,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,CVG,2.0,R,0.0,0.0,BOGOTA,CINCINATTI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,COVINGTON - CINCINNATI
78884,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,DUB,16.0,R,5317.0,0.0,BOGOTA,DUBLIN,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,DUBLIN
78885,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,EWR,3728.0,R,8192.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NEWARK LIBERTY INTL
78886,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,FCO,26.0,R,209.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
78887,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,FRA,310.0,R,663.0,0.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
78888,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,GDL,2.0,R,0.0,0.0,BOGOTA,GUADALAJARA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,DON MIGUEL HIDALGO Y COSTILLA INTL
78889,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,GLA,4.0,R,0.0,0.0,BOGOTA,GLASGOW,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,GLASGOW INTERNATIONAL
78890,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,GRU,2.0,R,0.0,0.0,BOGOTA,SAO PAULO,COLOMBIA,BRASIL,BOGOTA - ELDORADO,GUARULHOS
78891,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,GUM,1.0,R,2972.0,0.0,BOGOTA,GUAM AGANA,COLOMBIA,GUAM,BOGOTA - ELDORADO,GUAM AGANA
78892,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,GVA,1.0,R,219.0,0.0,BOGOTA,GENOVA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,SESTRI
78893,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,HAM,4.0,R,0.0,0.0,BOGOTA,HAMBURG,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FUHLSBUETTEL
78894,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,HKG,11.0,R,0.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
78895,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,IAH,7020.0,R,20298.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILLAM P HOBBY TX
78896,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,LHR,203.0,R,0.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
78897,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,MEX,5.0,R,0.0,0.0,BOGOTA,MEXICO,COLOMBIA,MEXICO,BOGOTA - ELDORADO,LICENCIADO BENITO JUAREZ INTL
78898,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,MTY,10.0,R,0.0,0.0,BOGOTA,MONTERREY,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL MARIANO ESCOBEDO INTL
78899,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,MUC,168.0,R,0.0,0.0,BOGOTA,MUNICH,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL DE MUNICH
78900,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,MVD,1.0,R,19.0,0.0,BOGOTA,MONTEVIDEO,COLOMBIA,URUGUAY,BOGOTA - ELDORADO,CARRASCO
78901,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,NRT,473.0,R,30190.0,0.0,BOGOTA,TOKIO,COLOMBIA,JAPON,BOGOTA - ELDORADO,NARITA
78902,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,PEK,63.0,R,1133.0,0.0,BOGOTA,BEIJING,COLOMBIA,CHINA,BOGOTA - ELDORADO,BEIJING
78903,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,PVG,22.0,R,0.0,0.0,BOGOTA,SHANGHAI,COLOMBIA,CHINA,BOGOTA - ELDORADO,PU DONG
78904,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,SJU,10.0,R,0.0,0.0,BOGOTA,SAN JUAN,COLOMBIA,PUERTO RICO,BOGOTA - ELDORADO,LUIS MUNOZ MARIN INTL
78905,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,SNN,2.0,R,0.0,0.0,BOGOTA,LIMERICK,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,SHANNON
78906,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,SYD,10.0,R,7052.0,0.0,BOGOTA,SYDNEY,COLOMBIA,AUSTRALIA,BOGOTA - ELDORADO,KINGSFORD SMITH
78907,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,TLV,15.0,R,0.0,0.0,BOGOTA,TEL AVIV,COLOMBIA,ISRAEL,BOGOTA - ELDORADO,BEN GURION
78908,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,TXL,82.0,R,263.0,0.0,BOGOTA,BERLIN,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,TEGEL
78909,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,VCE,7.0,R,0.0,0.0,BOGOTA,VENECIA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,TESSERA
78910,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,VIE,76.0,R,0.0,0.0,BOGOTA,VIENNA,COLOMBIA,AUSTRIA,BOGOTA - ELDORADO,VIENNA INTERNATIONAL AIRPORT
78911,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YEG,36.0,R,0.0,0.0,BOGOTA,EDMONTON,COLOMBIA,CANADA,BOGOTA - ELDORADO,EDMONTON INTER
78912,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YHZ,7.0,R,0.0,0.0,BOGOTA,ENFIELD,COLOMBIA,CANADA,BOGOTA - ELDORADO,HALIFAX INTL. N. S.
78913,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YOW,42.0,R,0.0,0.0,BOGOTA,OTAWA,COLOMBIA,CANADA,BOGOTA - ELDORADO,"OTTAWA/MACDONALD - CARTIER INTL,"
78914,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YQB,5.0,R,0.0,0.0,BOGOTA,QUEBEC,COLOMBIA,CANADA,BOGOTA - ELDORADO,QUEBEC
78915,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YUL,66.0,R,0.0,0.0,BOGOTA,MONTREAL,COLOMBIA,CANADA,BOGOTA - ELDORADO,MONTR╔AL-PIERRE ELLIOTT TRUDEAU INT
78916,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YVR,57.0,R,0.0,0.0,BOGOTA,VANCOUVER,COLOMBIA,CANADA,BOGOTA - ELDORADO,VANCOUVER INTERNATIONAL
78917,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YYC,205.0,R,4952.0,0.0,BOGOTA,CALGARY,COLOMBIA,CANADA,BOGOTA - ELDORADO,"CALGARY INTL,ALTA"
78918,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,YYZ,207.0,R,0.0,0.0,BOGOTA,TORONTO,COLOMBIA,CANADA,BOGOTA - ELDORADO,LESTER B PEARSON INTL
78919,2018-06-01,UAL,UNITED AIR LINES INC,I,BOG,ZRH,148.0,R,0.0,0.0,BOGOTA,ZURICH,COLOMBIA,SUIZA,BOGOTA - ELDORADO,ZURICH
78979,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,AKL,1.0,R,0.0,0.0,BOGOTA,AUCKLAND,COLOMBIA,NUEVA ZELANDA,BOGOTA - ELDORADO,AUCKLAND
78980,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,AMS,142.0,R,6636.0,0.0,BOGOTA,AMSTERDAM,COLOMBIA,HOLANDA,BOGOTA - ELDORADO,SCHIPHOL
78981,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,ARN,36.0,R,0.0,0.0,BOGOTA,ESTOCOLMO,COLOMBIA,SUECIA,BOGOTA - ELDORADO,ARLAND
78982,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,ATH,2.0,R,0.0,0.0,BOGOTA,ATENAS,COLOMBIA,GRECIA,BOGOTA - ELDORADO,ELEFTHERIC
78983,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,BCN,103.0,R,0.0,0.0,BOGOTA,BARCELONA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARCELONA
78984,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,BJX,1.0,R,0.0,0.0,BOGOTA,LEON,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GUANAJUATO /INTL
78985,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,BOM,7.0,R,0.0,0.0,BOGOTA,MUMBAI,COLOMBIA,INDIA,BOGOTA - ELDORADO,MUMBAI
78986,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,BRU,20.0,R,0.0,0.0,BOGOTA,BRUSELAS,COLOMBIA,BELGICA,BOGOTA - ELDORADO,BRUXELLES
78987,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,BUE,4.0,R,0.0,0.0,BOGOTA,BUENOS AIRES,COLOMBIA,ARGENTINA,BOGOTA - ELDORADO,MINISTRO PISTARINI
78988,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,BZE,6.0,R,0.0,0.0,BOGOTA,BELIZE,COLOMBIA,BELIZE,BOGOTA - ELDORADO,PHILIP S W GOLDSON INTL
78989,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,CDG,192.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
78990,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,CUN,3.0,R,0.0,0.0,BOGOTA,CANCUN,COLOMBIA,MEXICO,BOGOTA - ELDORADO,CANCUN INTL
78991,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,CVG,4.0,R,0.0,0.0,BOGOTA,CINCINATTI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,COVINGTON - CINCINNATI
78992,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,DUB,33.0,R,3940.0,0.0,BOGOTA,DUBLIN,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,DUBLIN
78993,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,DXB,3.0,R,0.0,0.0,BOGOTA,DUBAI,COLOMBIA,EMIRATOS ARABE,BOGOTA - ELDORADO,INTERNATIONAL DUBAI
78994,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,EWR,4536.0,R,6385.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NEWARK LIBERTY INTL
78995,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,FCO,28.0,R,0.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
78996,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,FRA,124.0,R,1341.0,0.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
78997,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,GDL,1.0,R,0.0,0.0,BOGOTA,GUADALAJARA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,DON MIGUEL HIDALGO Y COSTILLA INTL
78998,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,GLA,3.0,R,0.0,0.0,BOGOTA,GLASGOW,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,GLASGOW INTERNATIONAL
78999,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,GRU,1.0,R,0.0,0.0,BOGOTA,SAO PAULO,COLOMBIA,BRASIL,BOGOTA - ELDORADO,GUARULHOS
79000,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,GUM,0.0,R,2288.0,0.0,BOGOTA,GUAM AGANA,COLOMBIA,GUAM,BOGOTA - ELDORADO,GUAM AGANA
79001,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,GVA,72.0,R,0.0,0.0,BOGOTA,GENOVA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,SESTRI
79002,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,HAM,28.0,R,849.0,0.0,BOGOTA,HAMBURG,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FUHLSBUETTEL
79003,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,HKG,41.0,R,0.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
79004,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,IAH,7489.0,R,20160.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILLAM P HOBBY TX
79005,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,LHR,202.0,R,1844.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
79006,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,LIS,20.0,R,53.0,0.0,BOGOTA,LISBOA,COLOMBIA,PORTUGAL,BOGOTA - ELDORADO,LISBOA
79007,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,MAD,175.0,R,0.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARAJAS
79008,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,MEX,6.0,R,0.0,0.0,BOGOTA,MEXICO,COLOMBIA,MEXICO,BOGOTA - ELDORADO,LICENCIADO BENITO JUAREZ INTL
79009,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,MTY,32.0,R,0.0,0.0,BOGOTA,MONTERREY,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL MARIANO ESCOBEDO INTL
79010,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,MUC,98.0,R,0.0,0.0,BOGOTA,MUNICH,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL DE MUNICH
79011,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,MXP,45.0,R,0.0,0.0,BOGOTA,MILANO,COLOMBIA,ITALIA,BOGOTA - ELDORADO,MALPENSA
79012,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,NRT,333.0,R,50712.0,0.0,BOGOTA,TOKIO,COLOMBIA,JAPON,BOGOTA - ELDORADO,NARITA
79013,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,PEK,71.0,R,224.0,0.0,BOGOTA,BEIJING,COLOMBIA,CHINA,BOGOTA - ELDORADO,BEIJING
79014,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,PVG,101.0,R,301.0,0.0,BOGOTA,SHANGHAI,COLOMBIA,CHINA,BOGOTA - ELDORADO,PU DONG
79015,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,SJU,63.0,R,0.0,0.0,BOGOTA,SAN JUAN,COLOMBIA,PUERTO RICO,BOGOTA - ELDORADO,LUIS MUNOZ MARIN INTL
79016,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,SNN,1.0,R,0.0,0.0,BOGOTA,LIMERICK,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,SHANNON
79017,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,SYD,10.0,R,11719.0,0.0,BOGOTA,SYDNEY,COLOMBIA,AUSTRALIA,BOGOTA - ELDORADO,KINGSFORD SMITH
79018,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,TLV,24.0,R,430.0,0.0,BOGOTA,TEL AVIV,COLOMBIA,ISRAEL,BOGOTA - ELDORADO,BEN GURION
79019,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,TXL,51.0,R,0.0,0.0,BOGOTA,BERLIN,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,TEGEL
79020,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,VCE,39.0,R,0.0,0.0,BOGOTA,VENECIA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,TESSERA
79021,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,VIE,15.0,R,0.0,0.0,BOGOTA,VIENNA,COLOMBIA,AUSTRIA,BOGOTA - ELDORADO,VIENNA INTERNATIONAL AIRPORT
79022,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YEG,37.0,R,0.0,0.0,BOGOTA,EDMONTON,COLOMBIA,CANADA,BOGOTA - ELDORADO,EDMONTON INTER
79023,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YHZ,5.0,R,0.0,0.0,BOGOTA,ENFIELD,COLOMBIA,CANADA,BOGOTA - ELDORADO,HALIFAX INTL. N. S.
79024,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YOW,50.0,R,0.0,0.0,BOGOTA,OTAWA,COLOMBIA,CANADA,BOGOTA - ELDORADO,"OTTAWA/MACDONALD - CARTIER INTL,"
79025,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YQB,11.0,R,0.0,0.0,BOGOTA,QUEBEC,COLOMBIA,CANADA,BOGOTA - ELDORADO,QUEBEC
79026,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YUL,157.0,R,0.0,0.0,BOGOTA,MONTREAL,COLOMBIA,CANADA,BOGOTA - ELDORADO,MONTR╔AL-PIERRE ELLIOTT TRUDEAU INT
79027,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YVR,77.0,R,0.0,0.0,BOGOTA,VANCOUVER,COLOMBIA,CANADA,BOGOTA - ELDORADO,VANCOUVER INTERNATIONAL
79028,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YYC,172.0,R,4142.0,0.0,BOGOTA,CALGARY,COLOMBIA,CANADA,BOGOTA - ELDORADO,"CALGARY INTL,ALTA"
79029,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,YYZ,220.0,R,0.0,0.0,BOGOTA,TORONTO,COLOMBIA,CANADA,BOGOTA - ELDORADO,LESTER B PEARSON INTL
79030,2018-07-01,UAL,UNITED AIR LINES INC,I,BOG,ZRH,60.0,R,0.0,0.0,BOGOTA,ZURICH,COLOMBIA,SUIZA,BOGOTA - ELDORADO,ZURICH
79083,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,AKL,2.0,R,0.0,0.0,BOGOTA,AUCKLAND,COLOMBIA,NUEVA ZELANDA,BOGOTA - ELDORADO,AUCKLAND
79084,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,AMS,290.0,R,6774.0,0.0,BOGOTA,AMSTERDAM,COLOMBIA,HOLANDA,BOGOTA - ELDORADO,SCHIPHOL
79085,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,ARN,27.0,R,0.0,0.0,BOGOTA,ESTOCOLMO,COLOMBIA,SUECIA,BOGOTA - ELDORADO,ARLAND
79086,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,ATH,5.0,R,0.0,0.0,BOGOTA,ATENAS,COLOMBIA,GRECIA,BOGOTA - ELDORADO,ELEFTHERIC
79087,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,BCN,85.0,R,0.0,0.0,BOGOTA,BARCELONA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARCELONA
79088,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,BJX,2.0,R,0.0,0.0,BOGOTA,LEON,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GUANAJUATO /INTL
79089,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,BOM,4.0,R,0.0,0.0,BOGOTA,MUMBAI,COLOMBIA,INDIA,BOGOTA - ELDORADO,MUMBAI
79090,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,BRU,25.0,R,0.0,0.0,BOGOTA,BRUSELAS,COLOMBIA,BELGICA,BOGOTA - ELDORADO,BRUXELLES
79091,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,CDG,272.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
79092,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,CUN,3.0,R,0.0,0.0,BOGOTA,CANCUN,COLOMBIA,MEXICO,BOGOTA - ELDORADO,CANCUN INTL
79093,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,CUU,5.0,R,0.0,0.0,BOGOTA,CHIHUAHUA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,CHIHUAHUA INTL
79094,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,DUB,36.0,R,4811.0,0.0,BOGOTA,DUBLIN,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,DUBLIN
79095,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,DXB,4.0,R,0.0,0.0,BOGOTA,DUBAI,COLOMBIA,EMIRATOS ARABE,BOGOTA - ELDORADO,INTERNATIONAL DUBAI
79096,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,EWR,3993.0,R,5253.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NEWARK LIBERTY INTL
79097,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,FCO,25.0,R,249.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
79098,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,FRA,161.0,R,543.0,0.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
79099,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,GDL,4.0,R,0.0,0.0,BOGOTA,GUADALAJARA,COLOMBIA,MEXICO,BOGOTA - ELDORADO,DON MIGUEL HIDALGO Y COSTILLA INTL
79100,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,GLA,4.0,R,0.0,0.0,BOGOTA,GLASGOW,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,GLASGOW INTERNATIONAL
79101,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,GUM,0.0,R,2812.0,0.0,BOGOTA,GUAM AGANA,COLOMBIA,GUAM,BOGOTA - ELDORADO,GUAM AGANA
79102,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,GVA,84.0,R,0.0,0.0,BOGOTA,GENOVA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,SESTRI
79103,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,HAM,23.0,R,0.0,0.0,BOGOTA,HAMBURG,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FUHLSBUETTEL
79104,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,HKG,7.0,R,0.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
79105,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,IAH,7191.0,R,17754.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILLAM P HOBBY TX
79106,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,LHR,342.0,R,277.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
79107,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,LIS,28.0,R,0.0,0.0,BOGOTA,LISBOA,COLOMBIA,PORTUGAL,BOGOTA - ELDORADO,LISBOA
79108,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,MAD,129.0,R,0.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARAJAS
79109,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,MEX,9.0,R,0.0,0.0,BOGOTA,MEXICO,COLOMBIA,MEXICO,BOGOTA - ELDORADO,LICENCIADO BENITO JUAREZ INTL
79110,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,MTY,23.0,R,0.0,0.0,BOGOTA,MONTERREY,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL MARIANO ESCOBEDO INTL
79111,2018-08-01,UAL,UNITED AIR LINES INC,I,BOG,MUC,178.0,R,0.0,0.0,BOGOTA,MUNICH,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL DE MUNICH
